element,key,ref,type,tagged_content,date,source_file
"persName","John Blair Linn","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper051","","Blair","","1862-01-27.xml"
"objectName","","","","towels","","1862-01-27.xml"
"objectName","","","","towels","","1862-01-27.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","General","","1862-01-27.xml"
"objectName","","","","sofas","","1862-01-27.xml"
"objectName","","","","carpet","","1862-01-27.xml"
"persName","servant","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","servant","","1862-01-27.xml"
"objectName","","","","towells","","1862-01-27.xml"
"placeName","sea","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml","","sea","","1862-01-27.xml"
"objectName","","","","dirty sheet","","1862-01-27.xml"
"objectName","","","","chewing tobacco","","1862-01-27.xml"
