element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","Maj. Legendre","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper121","","Lt. Col. Legendre","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Lionel Jobert D'Epineuil","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper064","","Col D'Epineuil","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Mr. Welsh","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper187","","Mr Welsh","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","major","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","(Capt.) Cipriano Ferrandini","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper184","","Capt Cipriani","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Capt. Griffin","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper188","","Capt Griffin","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","(Capt.) Cipriano Ferrandini","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper184","","Capt Cipriani","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Col's wife","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Thomas Grier","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper076","","Tom","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Col's wife","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","clumsy man","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Capt. O'Malley","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper189","","Capt O'Malley","","Thursday 12","1861-12-12_0_0_0_0_0_0_0_0_0_0_0.xml"
