element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","Lt. Lanig","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper151","","Lanig","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob Buskirk","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper041","real","Buskirk","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","McCormick","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob Buskirk","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper041","","Buskirk","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Lanig","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper151","","Lt. Lanig","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Srgt. Shuck","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper154","","Sergt. Shuck,","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Hoffman","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlmper155","","Hoffman","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Hoffman’s brother","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Beaver","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Major Shawl","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Capt. Shawl","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Thomas Bell","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper072","real","Lt. Col. Bell","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Gen. Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","","Gen. Reno","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","the rebels","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Dr. Warren","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper156","","Dr. Warren","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob G. Beaver","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper003","","Beaver","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Gen. Jesse Reno","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper086","","Gen. Reno","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","our axemen","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Oliver Otis Howard","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper142","real","Col. Howard","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","The surgeon","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Irvin","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper157","","Irvin,","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","","","","Col. Hawkins’s","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Jacob Buskirk","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper041","","Buskirk","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
"persName","Richard Dye","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper137","real","Dick","","Saturday 18","1862-04-19_0_0_0_0_0_0_0_0_0_0_0.xml"
